order_id,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,product_id,price_per_unit,quantity_x,total_price,product_ID,product_type,product_name,size,colour,price,quantity_y,description,differnce,year_order,month_order,day_order,name_day_order,year_delivery,month_delivery,day_delivery,name_day_delivery
547,163,13784,2021-10-19,2021-10-30,Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia,2743,479,118,2,236,479,Jacket,Puffer,XL,blue,110,80,"A blue coloured, XL sized, Puffer Jacket",11,2021,10,19,Tuesday,2021,10,30,Saturday
547,163,13784,2021-10-19,2021-10-30,Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia,2744,1162,99,1,99,1162,Trousers,High-Waisted,M,orange,98,69,"A orange coloured, M sized, High-Waisted Trousers",11,2021,10,19,Tuesday,2021,10,30,Saturday
547,163,13784,2021-10-19,2021-10-30,Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia,2745,48,104,2,208,48,Shirt,Dress,L,yellow,119,56,"A yellow coloured, L sized, Dress Shirt",11,2021,10,19,Tuesday,2021,10,30,Saturday
548,135,19053,2021-07-17,2021-07-26,Mycah Rodie,Genderfluid,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,2746,141,91,3,273,141,Shirt,Linen,S,red,116,67,"A red coloured, S sized, Linen Shirt",9,2021,7,17,Saturday,2021,7,26,Monday
548,135,19053,2021-07-17,2021-07-26,Mycah Rodie,Genderfluid,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,2747,831,117,2,234,831,Jacket,Shearling,S,indigo,95,45,"A indigo coloured, S sized, Shearling Jacket",9,2021,7,17,Saturday,2021,7,26,Monday
549,401,39916,2021-06-02,2021-06-09,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,2748,286,105,3,315,286,Shirt,Cuban Collar,S,orange,93,50,"A orange coloured, S sized, Cuban Collar Shirt",7,2021,6,2,Wednesday,2021,6,9,Wednesday
550,26,52719,2021-08-04,2021-08-09,Timothy Compston,Genderqueer,50,499 Darcy CrestApt. 192,8816,New Oliverside,New South Wales,Australia,2749,63,104,3,312,63,Shirt,Dress,L,indigo,119,71,"A indigo coloured, L sized, Dress Shirt",5,2021,8,4,Wednesday,2021,8,9,Monday
550,26,52719,2021-08-04,2021-08-09,Timothy Compston,Genderqueer,50,499 Darcy CrestApt. 192,8816,New Oliverside,New South Wales,Australia,2750,707,119,2,238,707,Jacket,Trench Coat,M,orange,112,43,"A orange coloured, M sized, Trench Coat Jacket",5,2021,8,4,Wednesday,2021,8,9,Monday
550,26,52719,2021-08-04,2021-08-09,Timothy Compston,Genderqueer,50,499 Darcy CrestApt. 192,8816,New Oliverside,New South Wales,Australia,2751,399,119,1,119,399,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt",5,2021,8,4,Wednesday,2021,8,9,Monday
550,26,52719,2021-08-04,2021-08-09,Timothy Compston,Genderqueer,50,499 Darcy CrestApt. 192,8816,New Oliverside,New South Wales,Australia,2752,623,112,2,224,623,Jacket,Cardigan,L,indigo,118,40,"A indigo coloured, L sized, Cardigan Jacket",5,2021,8,4,Wednesday,2021,8,9,Monday
550,26,52719,2021-08-04,2021-08-09,Timothy Compston,Genderqueer,50,499 Darcy CrestApt. 192,8816,New Oliverside,New South Wales,Australia,2753,1233,112,3,336,1233,Trousers,Tracksuit Bottoms,L,orange,91,73,"A orange coloured, L sized, Tracksuit Bottoms Trousers",5,2021,8,4,Wednesday,2021,8,9,Monday
550,26,52719,2021-08-04,2021-08-09,Timothy Compston,Genderqueer,50,499 Darcy CrestApt. 192,8816,New Oliverside,New South Wales,Australia,2754,97,118,1,118,97,Shirt,Flannel,M,indigo,96,69,"A indigo coloured, M sized, Flannel Shirt",5,2021,8,4,Wednesday,2021,8,9,Monday
551,330,51823,2021-09-16,2021-09-18,Barclay Kinsella,Male,47,698 Doyle RoadSuite 219,6913,Lincolnbury,Victoria,Australia,2755,1091,115,3,345,1091,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",2,2021,9,16,Thursday,2021,9,18,Saturday
552,264,14653,2021-01-10,2021-01-17,Vite Durrant,Male,40,31 King LoopSuite 647,7266,Port Michael,Queensland,Australia,2756,610,112,2,224,610,Jacket,Cardigan,XS,green,118,40,"A green coloured, XS sized, Cardigan Jacket",7,2021,1,10,Sunday,2021,1,17,Sunday
552,264,14653,2021-01-10,2021-01-17,Vite Durrant,Male,40,31 King LoopSuite 647,7266,Port Michael,Queensland,Australia,2757,857,113,3,339,857,Trousers,Chinos,M,green,100,49,"A green coloured, M sized, Chinos Trousers",7,2021,1,10,Sunday,2021,1,17,Sunday
552,264,14653,2021-01-10,2021-01-17,Vite Durrant,Male,40,31 King LoopSuite 647,7266,Port Michael,Queensland,Australia,2758,898,94,2,188,898,Trousers,Cords,L,blue,113,77,"A blue coloured, L sized, Cords Trousers",7,2021,1,10,Sunday,2021,1,17,Sunday
552,264,14653,2021-01-10,2021-01-17,Vite Durrant,Male,40,31 King LoopSuite 647,7266,Port Michael,Queensland,Australia,2759,1138,102,2,204,1138,Trousers,Cargo Pants,L,green,106,42,"A green coloured, L sized, Cargo Pants Trousers",7,2021,1,10,Sunday,2021,1,17,Sunday
552,264,14653,2021-01-10,2021-01-17,Vite Durrant,Male,40,31 King LoopSuite 647,7266,Port Michael,Queensland,Australia,2760,1114,115,3,345,1114,Trousers,Cropped,XL,indigo,99,58,"A indigo coloured, XL sized, Cropped Trousers",7,2021,1,10,Sunday,2021,1,17,Sunday
552,264,14653,2021-01-10,2021-01-17,Vite Durrant,Male,40,31 King LoopSuite 647,7266,Port Michael,Queensland,Australia,2761,84,118,3,354,84,Shirt,Flannel,XL,yellow,96,72,"A yellow coloured, XL sized, Flannel Shirt",7,2021,1,10,Sunday,2021,1,17,Sunday
553,49,16753,2021-03-06,2021-03-14,Shanna Pietrzyk,Female,56,30 Watson WayApt. 179,2511,Port Alyssa,Queensland,Australia,2762,946,97,3,291,946,Trousers,Slim-Fit,S,red,119,71,"A red coloured, S sized, Slim-Fit Trousers",8,2021,3,6,Saturday,2021,3,14,Sunday
553,49,16753,2021-03-06,2021-03-14,Shanna Pietrzyk,Female,56,30 Watson WayApt. 179,2511,Port Alyssa,Queensland,Australia,2763,658,93,1,93,658,Jacket,Coach,L,indigo,115,74,"A indigo coloured, L sized, Coach Jacket",8,2021,3,6,Saturday,2021,3,14,Sunday
553,49,16753,2021-03-06,2021-03-14,Shanna Pietrzyk,Female,56,30 Watson WayApt. 179,2511,Port Alyssa,Queensland,Australia,2764,1118,115,2,230,1118,Trousers,Cropped,L,violet,99,40,"A violet coloured, L sized, Cropped Trousers",8,2021,3,6,Saturday,2021,3,14,Sunday
553,49,16753,2021-03-06,2021-03-14,Shanna Pietrzyk,Female,56,30 Watson WayApt. 179,2511,Port Alyssa,Queensland,Australia,2765,973,97,1,97,973,Trousers,Slim-Fit,L,indigo,119,48,"A indigo coloured, L sized, Slim-Fit Trousers",8,2021,3,6,Saturday,2021,3,14,Sunday
553,49,16753,2021-03-06,2021-03-14,Shanna Pietrzyk,Female,56,30 Watson WayApt. 179,2511,Port Alyssa,Queensland,Australia,2766,303,105,1,105,303,Shirt,Cuban Collar,L,blue,93,65,"A blue coloured, L sized, Cuban Collar Shirt",8,2021,3,6,Saturday,2021,3,14,Sunday
554,842,28264,2021-05-07,2021-05-26,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia,2767,1127,102,3,306,1127,Trousers,Cargo Pants,M,orange,106,51,"A orange coloured, M sized, Cargo Pants Trousers",19,2021,5,7,Friday,2021,5,26,Wednesday
554,842,28264,2021-05-07,2021-05-26,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia,2768,870,113,2,226,870,Trousers,Chinos,XS,violet,100,72,"A violet coloured, XS sized, Chinos Trousers",19,2021,5,7,Friday,2021,5,26,Wednesday
555,922,42350,2021-09-03,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,2769,282,105,2,210,282,Shirt,Cuban Collar,M,red,93,53,"A red coloured, M sized, Cuban Collar Shirt",6,2021,9,3,Friday,2021,9,9,Thursday
555,922,42350,2021-09-03,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,2770,358,94,2,188,358,Shirt,Henley,L,orange,92,77,"A orange coloured, L sized, Henley Shirt",6,2021,9,3,Friday,2021,9,9,Thursday
555,922,42350,2021-09-03,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,2771,575,100,1,100,575,Jacket,Bomber,XS,green,90,48,"A green coloured, XS sized, Bomber Jacket",6,2021,9,3,Friday,2021,9,9,Thursday
555,922,42350,2021-09-03,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,2772,526,98,3,294,526,Jacket,Leather,S,red,113,80,"A red coloured, S sized, Leather Jacket",6,2021,9,3,Friday,2021,9,9,Thursday
555,922,42350,2021-09-03,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,2773,3,96,1,96,3,Shirt,Oxford Cloth,L,red,114,69,"A red coloured, L sized, Oxford Cloth Shirt",6,2021,9,3,Friday,2021,9,9,Thursday
555,922,42350,2021-09-03,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,2774,928,96,1,96,928,Trousers,Drawstring,L,green,104,43,"A green coloured, L sized, Drawstring Trousers",6,2021,9,3,Friday,2021,9,9,Thursday
556,566,40530,2021-07-30,2021-08-01,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,2775,202,98,2,196,202,Shirt,Camp Collared,M,indigo,112,52,"A indigo coloured, M sized, Camp Collared Shirt",2,2021,7,30,Friday,2021,8,1,Sunday
556,566,40530,2021-07-30,2021-08-01,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,2776,459,118,2,236,459,Jacket,Puffer,XL,red,110,41,"A red coloured, XL sized, Puffer Jacket",2,2021,7,30,Friday,2021,8,1,Sunday
556,566,40530,2021-07-30,2021-08-01,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,2777,595,112,2,224,595,Jacket,Cardigan,XS,red,118,51,"A red coloured, XS sized, Cardigan Jacket",2,2021,7,30,Friday,2021,8,1,Sunday
556,566,40530,2021-07-30,2021-08-01,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,2778,530,98,2,196,530,Jacket,Leather,XS,orange,113,63,"A orange coloured, XS sized, Leather Jacket",2,2021,7,30,Friday,2021,8,1,Sunday
556,566,40530,2021-07-30,2021-08-01,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,2779,968,97,3,291,968,Trousers,Slim-Fit,L,blue,119,49,"A blue coloured, L sized, Slim-Fit Trousers",2,2021,7,30,Friday,2021,8,1,Sunday
556,566,40530,2021-07-30,2021-08-01,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,2780,238,106,2,212,238,Shirt,Chambray,L,indigo,105,79,"A indigo coloured, L sized, Chambray Shirt",2,2021,7,30,Friday,2021,8,1,Sunday
557,504,12905,2021-04-19,2021-04-24,Marilyn Rontree,Genderqueer,56,9100 Kovacek GroveSuite 577,2384,Emilymouth,Northern Territory,Australia,2781,850,113,3,339,850,Trousers,Chinos,XS,yellow,100,41,"A yellow coloured, XS sized, Chinos Trousers",5,2021,4,19,Monday,2021,4,24,Saturday
557,504,12905,2021-04-19,2021-04-24,Marilyn Rontree,Genderqueer,56,9100 Kovacek GroveSuite 577,2384,Emilymouth,Northern Territory,Australia,2782,1003,106,3,318,1003,Trousers,Wool,L,blue,111,79,"A blue coloured, L sized, Wool Trousers",5,2021,4,19,Monday,2021,4,24,Saturday
557,504,12905,2021-04-19,2021-04-24,Marilyn Rontree,Genderqueer,56,9100 Kovacek GroveSuite 577,2384,Emilymouth,Northern Territory,Australia,2783,1070,93,1,93,1070,Trousers,Joggers,XS,blue,94,67,"A blue coloured, XS sized, Joggers Trousers",5,2021,4,19,Monday,2021,4,24,Saturday
557,504,12905,2021-04-19,2021-04-24,Marilyn Rontree,Genderqueer,56,9100 Kovacek GroveSuite 577,2384,Emilymouth,Northern Territory,Australia,2784,350,94,3,282,350,Shirt,Henley,XS,red,92,62,"A red coloured, XS sized, Henley Shirt",5,2021,4,19,Monday,2021,4,24,Saturday
557,504,12905,2021-04-19,2021-04-24,Marilyn Rontree,Genderqueer,56,9100 Kovacek GroveSuite 577,2384,Emilymouth,Northern Territory,Australia,2785,66,104,3,312,66,Shirt,Dress,S,violet,119,69,"A violet coloured, S sized, Dress Shirt",5,2021,4,19,Monday,2021,4,24,Saturday
557,504,12905,2021-04-19,2021-04-24,Marilyn Rontree,Genderqueer,56,9100 Kovacek GroveSuite 577,2384,Emilymouth,Northern Territory,Australia,2786,1211,105,2,210,1211,Trousers,Pleated,S,blue,90,60,"A blue coloured, S sized, Pleated Trousers",5,2021,4,19,Monday,2021,4,24,Saturday
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2787,5,96,1,96,5,Shirt,Oxford Cloth,XS,orange,114,45,"A orange coloured, XS sized, Oxford Cloth Shirt",16,2021,3,2,Tuesday,2021,3,18,Thursday
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2788,1115,115,2,230,1115,Trousers,Cropped,XS,violet,99,65,"A violet coloured, XS sized, Cropped Trousers",16,2021,3,2,Tuesday,2021,3,18,Thursday
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2789,398,119,1,119,398,Shirt,Casual Slim Fit,L,yellow,113,63,"A yellow coloured, L sized, Casual Slim Fit Shirt",16,2021,3,2,Tuesday,2021,3,18,Thursday
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2790,513,102,2,204,513,Jacket,Windbreaker,L,blue,109,41,"A blue coloured, L sized, Windbreaker Jacket",16,2021,3,2,Tuesday,2021,3,18,Thursday
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2791,233,106,3,318,233,Shirt,Chambray,L,blue,105,69,"A blue coloured, L sized, Chambray Shirt",16,2021,3,2,Tuesday,2021,3,18,Thursday
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2792,222,106,2,212,222,Shirt,Chambray,M,yellow,105,62,"A yellow coloured, M sized, Chambray Shirt",16,2021,3,2,Tuesday,2021,3,18,Thursday
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2793,305,105,2,210,305,Shirt,Cuban Collar,XS,indigo,93,50,"A indigo coloured, XS sized, Cuban Collar Shirt",12,2021,3,3,Wednesday,2021,3,15,Monday
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2794,185,98,3,294,185,Shirt,Camp Collared,XS,yellow,112,55,"A yellow coloured, XS sized, Camp Collared Shirt",12,2021,3,3,Wednesday,2021,3,15,Monday
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2795,532,98,2,196,532,Jacket,Leather,M,orange,113,80,"A orange coloured, M sized, Leather Jacket",12,2021,3,3,Wednesday,2021,3,15,Monday
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2796,568,100,1,100,568,Jacket,Bomber,L,orange,90,71,"A orange coloured, L sized, Bomber Jacket",12,2021,3,3,Wednesday,2021,3,15,Monday
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2797,550,98,2,196,550,Jacket,Leather,XS,indigo,113,78,"A indigo coloured, XS sized, Leather Jacket",12,2021,3,3,Wednesday,2021,3,15,Monday
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2798,729,119,3,357,729,Jacket,Trench Coat,XL,indigo,112,64,"A indigo coloured, XL sized, Trench Coat Jacket",12,2021,3,3,Wednesday,2021,3,15,Monday
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2799,968,97,2,194,968,Trousers,Slim-Fit,L,blue,119,49,"A blue coloured, L sized, Slim-Fit Trousers",12,2021,3,3,Wednesday,2021,3,15,Monday
560,11,41952,2021-05-28,2021-06-05,Michaeline McIndrew,Agender,39,96 Daniel PlaceSuite 898,7400,Georgeland,Northern Territory,Australia,2800,144,91,2,182,144,Shirt,Linen,XL,red,116,47,"A red coloured, XL sized, Linen Shirt",8,2021,5,28,Friday,2021,6,5,Saturday
560,11,41952,2021-05-28,2021-06-05,Michaeline McIndrew,Agender,39,96 Daniel PlaceSuite 898,7400,Georgeland,Northern Territory,Australia,2801,590,100,2,200,590,Jacket,Bomber,XS,violet,90,75,"A violet coloured, XS sized, Bomber Jacket",8,2021,5,28,Friday,2021,6,5,Saturday
561,764,42366,2021-02-15,2021-03-13,Brod Phifer,Polygender,32,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,2802,1067,93,3,279,1067,Trousers,Joggers,M,green,94,54,"A green coloured, M sized, Joggers Trousers",26,2021,2,15,Monday,2021,3,13,Saturday
561,764,42366,2021-02-15,2021-03-13,Brod Phifer,Polygender,32,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,2803,878,94,1,94,878,Trousers,Cords,L,red,113,53,"A red coloured, L sized, Cords Trousers",26,2021,2,15,Monday,2021,3,13,Saturday
561,764,42366,2021-02-15,2021-03-13,Brod Phifer,Polygender,32,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,2804,672,113,3,339,672,Jacket,Parka,M,orange,119,51,"A orange coloured, M sized, Parka Jacket",26,2021,2,15,Monday,2021,3,13,Saturday
562,632,45999,2021-09-19,2021-10-03,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,2805,336,109,2,218,336,Shirt,Mandarin Collar,S,blue,108,44,"A blue coloured, S sized, Mandarin Collar Shirt",14,2021,9,19,Sunday,2021,10,3,Sunday
562,632,45999,2021-09-19,2021-10-03,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,2806,1216,105,2,210,1216,Trousers,Pleated,S,indigo,90,41,"A indigo coloured, S sized, Pleated Trousers",14,2021,9,19,Sunday,2021,10,3,Sunday
562,632,45999,2021-09-19,2021-10-03,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,2807,375,94,3,282,375,Shirt,Henley,XS,indigo,92,58,"A indigo coloured, XS sized, Henley Shirt",14,2021,9,19,Sunday,2021,10,3,Sunday
562,632,45999,2021-09-19,2021-10-03,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,2808,628,112,3,336,628,Jacket,Cardigan,L,violet,118,66,"A violet coloured, L sized, Cardigan Jacket",14,2021,9,19,Sunday,2021,10,3,Sunday
562,632,45999,2021-09-19,2021-10-03,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,2809,210,106,3,318,210,Shirt,Chambray,XS,red,105,48,"A red coloured, XS sized, Chambray Shirt",14,2021,9,19,Sunday,2021,10,3,Sunday
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2810,798,91,1,91,798,Jacket,Pullover,L,indigo,114,50,"A indigo coloured, L sized, Pullover Jacket",12,2021,7,4,Sunday,2021,7,16,Friday
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2811,1045,90,3,270,1045,Trousers,Relaxed Leg,XS,violet,95,49,"A violet coloured, XS sized, Relaxed Leg Trousers",12,2021,7,4,Sunday,2021,7,16,Friday
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2812,164,91,3,273,164,Shirt,Linen,XL,blue,116,47,"A blue coloured, XL sized, Linen Shirt",12,2021,7,4,Sunday,2021,7,16,Friday
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2813,409,119,1,119,409,Shirt,Casual Slim Fit,XL,blue,113,68,"A blue coloured, XL sized, Casual Slim Fit Shirt",12,2021,7,4,Sunday,2021,7,16,Friday
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2814,1005,106,2,212,1005,Trousers,Wool,XS,indigo,111,43,"A indigo coloured, XS sized, Wool Trousers",12,2021,7,4,Sunday,2021,7,16,Friday
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2815,930,96,1,96,930,Trousers,Drawstring,XS,blue,104,45,"A blue coloured, XS sized, Drawstring Trousers",12,2021,7,4,Sunday,2021,7,16,Friday
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2816,522,102,2,204,522,Jacket,Windbreaker,M,violet,109,64,"A violet coloured, M sized, Windbreaker Jacket",12,2021,7,4,Sunday,2021,7,16,Friday
564,583,16074,2021-08-23,2021-09-19,Prissie Dumelow,Genderqueer,52,98 Ellie CircleSuite 311,378,Leomouth,Northern Territory,Australia,2817,991,106,1,106,991,Trousers,Wool,S,yellow,111,69,"A yellow coloured, S sized, Wool Trousers",27,2021,8,23,Monday,2021,9,19,Sunday
564,583,16074,2021-08-23,2021-09-19,Prissie Dumelow,Genderqueer,52,98 Ellie CircleSuite 311,378,Leomouth,Northern Territory,Australia,2818,838,117,3,351,838,Jacket,Shearling,L,violet,95,61,"A violet coloured, L sized, Shearling Jacket",27,2021,8,23,Monday,2021,9,19,Sunday
564,583,16074,2021-08-23,2021-09-19,Prissie Dumelow,Genderqueer,52,98 Ellie CircleSuite 311,378,Leomouth,Northern Territory,Australia,2819,908,94,2,188,908,Trousers,Cords,L,violet,113,74,"A violet coloured, L sized, Cords Trousers",27,2021,8,23,Monday,2021,9,19,Sunday
565,442,34458,2021-02-25,2021-03-15,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,2820,1100,115,1,115,1100,Trousers,Cropped,XS,green,99,48,"A green coloured, XS sized, Cropped Trousers",18,2021,2,25,Thursday,2021,3,15,Monday
565,442,34458,2021-02-25,2021-03-15,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,2821,833,117,1,117,833,Jacket,Shearling,L,indigo,95,66,"A indigo coloured, L sized, Shearling Jacket",18,2021,2,25,Thursday,2021,3,15,Monday
565,442,34458,2021-02-25,2021-03-15,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,2822,831,117,2,234,831,Jacket,Shearling,S,indigo,95,45,"A indigo coloured, S sized, Shearling Jacket",18,2021,2,25,Thursday,2021,3,15,Monday
565,442,34458,2021-02-25,2021-03-15,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,2823,1244,112,1,112,1244,Trousers,Tracksuit Bottoms,XL,green,91,49,"A green coloured, XL sized, Tracksuit Bottoms Trousers",18,2021,2,25,Thursday,2021,3,15,Monday
565,442,34458,2021-02-25,2021-03-15,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,2824,610,112,1,112,610,Jacket,Cardigan,XS,green,118,40,"A green coloured, XS sized, Cardigan Jacket",18,2021,2,25,Thursday,2021,3,15,Monday
566,614,21778,2021-07-24,2021-08-10,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia,2825,44,104,1,104,44,Shirt,Dress,XL,orange,119,78,"A orange coloured, XL sized, Dress Shirt",17,2021,7,24,Saturday,2021,8,10,Tuesday
566,614,21778,2021-07-24,2021-08-10,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia,2826,160,91,2,182,160,Shirt,Linen,XS,blue,116,53,"A blue coloured, XS sized, Linen Shirt",17,2021,7,24,Saturday,2021,8,10,Tuesday
566,614,21778,2021-07-24,2021-08-10,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia,2827,4,96,3,288,4,Shirt,Oxford Cloth,XL,red,114,47,"A red coloured, XL sized, Oxford Cloth Shirt",17,2021,7,24,Saturday,2021,8,10,Tuesday
566,614,21778,2021-07-24,2021-08-10,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia,2828,754,109,2,218,754,Jacket,Peacoat,XL,green,102,68,"A green coloured, XL sized, Peacoat Jacket",17,2021,7,24,Saturday,2021,8,10,Tuesday
567,104,25661,2021-06-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,2829,1234,112,1,112,1234,Trousers,Tracksuit Bottoms,XL,orange,91,42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers",2,2021,6,21,Monday,2021,6,23,Wednesday
567,104,25661,2021-06-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,2830,556,98,1,98,556,Jacket,Leather,S,violet,113,65,"A violet coloured, S sized, Leather Jacket",2,2021,6,21,Monday,2021,6,23,Wednesday
567,104,25661,2021-06-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,2831,1236,112,1,112,1236,Trousers,Tracksuit Bottoms,S,yellow,91,49,"A yellow coloured, S sized, Tracksuit Bottoms Trousers",2,2021,6,21,Monday,2021,6,23,Wednesday
